,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
7299,1,1,4.1,720,20,12,334,950.0,1914
7300,1,0,4.1,93,20,19,768,700.0,1914
7301,1,1,4.1,1060,20,20,771,1200.0,1914
7302,1,1,3.8,1166,20,19,822,600.0,1914
7303,1,1,4.1,1338,20,19,1084,800.0,1914
7304,1,1,3.9,161,20,23,1019,900.0,1914
7305,1,1,4.0,535,20,19,903,600.0,1914
7306,1,0,4.0,128,20,12,368,650.0,1914
7307,1,1,3.9,602,20,19,853,1000.0,1914
7308,1,1,3.9,880,20,19,903,1000.0,1914
7309,1,0,3.8,151,20,66,878,400.0,1914
7310,1,0,3.9,368,20,19,41,550.0,1914
7311,1,0,4.1,439,20,12,314,750.0,1914
7312,1,0,4.2,78,20,19,207,400.0,1914
7313,1,0,4.0,603,20,19,97,800.0,1914
7314,0,0,3.9,338,20,19,940,500.0,1914
7315,1,0,4.0,987,20,19,903,500.0,1914
7316,1,1,3.7,112,20,19,940,800.0,1914
7317,1,0,4.0,492,20,19,425,800.0,1914
7318,1,0,4.1,564,20,12,276,600.0,1914
7319,1,0,4.0,988,20,19,184,800.0,1914
7320,1,0,3.9,1245,20,20,859,1400.0,1914
7321,1,1,3.8,499,20,15,311,700.0,1914
7322,1,0,3.8,115,20,19,1052,800.0,1914
7323,1,0,3.9,117,20,19,237,900.0,1914
7324,1,1,4.0,803,20,12,371,700.0,1914
7325,1,0,3.9,3833,20,19,1105,750.0,1914
7326,1,0,2.9,361,20,19,941,450.0,1914
7327,1,0,3.9,44,20,12,345,300.0,1914
7328,1,0,3.6,484,20,15,385,700.0,1914
7329,1,0,4.1,131,20,19,903,650.0,1914
7330,0,0,3.8,157,20,44,556,1300.0,1914
7331,1,0,3.3,292,20,19,159,600.0,1914
7332,0,0,3.6,289,20,19,34,500.0,1914
7333,1,1,3.9,224,20,19,1012,800.0,1914
7334,1,0,3.7,86,20,19,493,500.0,1914
7335,1,0,3.9,185,20,19,460,600.0,1914
7336,1,1,3.5,59,20,19,1008,700.0,1914
7337,1,0,2.8,484,20,19,1265,400.0,1914
7338,1,1,3.9,202,20,12,397,500.0,1914
7339,1,0,3.6,777,20,19,488,500.0,1914
7340,1,0,3.6,121,20,19,1234,550.0,1914
7341,1,0,3.9,668,20,19,227,800.0,1914
7342,1,0,3.9,716,20,19,757,1000.0,1914
7343,0,0,2.6,49,20,12,349,450.0,1914
7344,0,0,3.9,371,20,19,1256,400.0,1914
7345,0,0,3.7,532,20,19,1263,250.0,1914
7346,0,0,2.9,304,20,19,418,650.0,1914
7347,1,0,3.1,266,20,19,418,550.0,1914
7348,1,0,3.5,166,20,19,53,700.0,1914
7349,1,0,3.4,212,20,19,995,800.0,1914
7350,0,0,3.6,95,20,19,50,800.0,1914
7351,1,0,3.2,68,20,19,1278,400.0,1914
7352,1,0,2.8,188,20,19,940,400.0,1914
7353,1,0,3.7,141,20,19,44,500.0,1914
7354,1,0,2.8,261,20,19,810,700.0,1914
7355,1,0,3.1,102,20,12,375,650.0,1914
7356,1,1,4.0,390,20,15,337,1300.0,1914
7357,1,0,3.8,258,20,19,1231,550.0,1914
7358,0,0,2.5,113,20,12,262,550.0,1914
7359,1,0,4.0,136,20,19,505,750.0,1914
7360,1,0,3.7,59,20,12,356,600.0,1914
7361,1,0,3.7,76,20,19,457,700.0,1914
7362,1,0,3.9,337,20,58,940,500.0,1914
7363,1,1,3.4,411,20,19,1084,750.0,1914
7364,1,1,4.0,127,20,19,1096,900.0,1914
7365,0,0,3.8,63,20,12,377,1000.0,1914
7366,1,0,3.9,92,20,11,1310,250.0,1914
7367,1,0,3.5,117,20,19,47,600.0,1914
7368,1,0,4.0,64,20,19,1259,300.0,1914
7369,0,0,3.7,38,20,19,555,600.0,1914
7370,1,0,3.0,39,20,19,903,450.0,1914
7371,0,0,3.5,136,20,19,940,600.0,1914
7372,1,0,3.9,356,20,19,1000,450.0,1914
7373,1,1,3.9,533,20,19,59,900.0,1914
7374,1,0,3.1,248,20,19,420,500.0,1914
7375,1,0,2.4,438,20,19,420,1000.0,1914
7376,1,0,3.8,88,20,19,515,600.0,1914
7377,0,0,3.7,86,20,12,367,500.0,1914
7378,1,0,3.7,310,20,19,151,600.0,1914
7379,1,0,4.4,1288,20,58,903,400.0,1914
7380,1,0,4.2,70,20,58,1160,400.0,1914
7381,1,0,4.3,1099,20,58,1327,450.0,1914
7382,1,0,4.0,54,20,58,887,500.0,1914
7383,1,0,3.6,218,20,58,194,400.0,1914
7384,1,1,3.9,46,20,58,1290,300.0,1914
7385,1,0,3.9,54,20,60,248,250.0,1914
7386,1,0,3.6,622,20,58,254,400.0,1914
7387,1,0,4.0,769,20,58,985,500.0,1914
7388,0,0,4.4,222,20,58,1227,150.0,1914
7389,1,0,3.7,94,20,58,927,400.0,1914
7390,1,0,4.1,842,20,58,1262,300.0,1914
7391,1,0,3.9,60,20,58,1053,400.0,1914
7392,0,0,4.1,110,20,58,869,400.0,1914
7393,1,0,3.9,355,20,58,934,500.0,1914
7394,1,0,4.2,162,20,58,181,300.0,1914
7395,1,0,4.0,221,20,29,745,400.0,1914
7396,1,0,3.9,46,20,62,523,300.0,1914
7397,1,0,3.8,331,20,58,903,350.0,1914
7398,1,0,3.8,77,20,58,1154,350.0,1914
7399,1,0,3.9,48,20,58,646,400.0,1914
7400,1,0,3.1,282,20,58,1070,500.0,1914
7401,1,0,3.9,236,20,58,1089,400.0,1914
7402,1,0,3.9,783,20,58,940,300.0,1914
7403,1,0,3.9,106,20,58,1227,150.0,1545
7404,0,0,3.9,331,20,64,1300,400.0,1914
7405,1,0,3.9,460,20,58,202,600.0,1914
7406,1,0,3.8,83,20,58,468,400.0,1914
7407,1,0,3.8,510,20,58,254,500.0,1914
7408,1,0,3.9,113,20,58,255,600.0,1914
7409,1,0,3.9,261,20,58,960,400.0,1914
7410,1,0,3.8,278,20,58,181,200.0,1914
7411,1,0,3.5,234,20,58,1266,400.0,1011
7412,1,0,3.8,251,20,58,1167,400.0,1914
7413,1,0,3.9,163,20,58,1263,300.0,1914
7414,0,0,4.1,116,20,58,1298,200.0,1914
7415,0,0,2.8,227,20,58,205,500.0,1914
7416,1,0,4.1,672,20,58,778,450.0,1914
7417,1,0,4.0,164,20,58,68,500.0,1914
7418,1,0,3.9,340,20,58,1253,400.0,1914
7419,1,0,3.9,50,20,58,151,450.0,1914
7420,1,0,3.8,61,20,58,82,400.0,1914
7421,0,0,4.0,60,20,58,74,400.0,1914
7422,1,0,3.9,88,20,58,642,250.0,1914
7423,1,0,3.8,190,20,58,1245,250.0,260
7424,1,0,3.1,382,20,58,1193,600.0,1914
7425,0,0,3.9,689,20,58,682,300.0,1914
7426,1,0,3.8,63,20,58,50,500.0,1914
7427,1,0,3.8,90,20,58,975,400.0,71
7428,1,0,3.8,204,20,1,527,600.0,1914
7429,1,0,4.1,119,20,58,1249,200.0,1914
7430,0,0,3.8,184,20,58,903,250.0,1914
7431,1,0,3.2,571,20,58,1299,300.0,1914
7432,1,0,3.7,197,20,58,1244,400.0,1019
7433,1,0,3.8,283,20,58,221,400.0,1914
7434,0,0,3.7,446,20,58,1263,400.0,1914
7435,1,0,3.1,131,20,58,960,400.0,1914
7436,1,0,3.6,123,20,58,1012,300.0,1914
7437,1,0,3.8,347,20,58,903,300.0,1914
7438,1,0,3.1,452,20,58,1167,750.0,1914
7439,1,0,3.4,179,20,58,1296,300.0,1914
7440,0,0,3.6,218,20,58,676,300.0,1914
7441,0,0,3.5,40,20,58,778,700.0,1914
7442,0,0,2.6,91,20,58,1227,200.0,1914
7443,1,0,3.8,171,20,58,477,400.0,1015
7444,1,0,3.8,80,20,58,1159,800.0,1914
7445,1,0,3.8,211,20,58,801,200.0,1914
7446,0,0,3.7,40,20,58,1291,150.0,1914
7447,1,0,3.7,83,20,58,204,350.0,1914
7448,1,0,2.7,140,20,58,903,250.0,1914
7449,0,0,3.7,41,20,58,33,500.0,1914
7450,0,0,3.6,155,20,58,943,500.0,1914
7451,0,0,3.9,89,20,58,675,300.0,1914
7452,0,0,2.8,114,20,58,217,500.0,1914
7453,1,0,3.8,174,20,58,1168,400.0,1914
7454,1,0,3.8,59,20,58,1227,200.0,73
7455,0,0,3.7,68,20,60,167,400.0,1914
7456,1,0,3.8,192,20,58,1302,250.0,1914
7457,1,1,4.3,4108,56,20,1209,1400.0,1914
7458,0,1,4.5,1508,56,53,565,1900.0,1914
7459,0,1,4.4,366,35,17,263,1000.0,1914
7460,0,1,4.7,3614,33,19,1042,1600.0,1914
7461,0,1,4.6,178,56,5,704,1500.0,1914
7462,1,1,4.1,1847,33,12,271,600.0,1914
7463,1,1,4.3,715,56,19,778,1500.0,1914
7464,1,1,4.4,190,35,12,262,1000.0,1914
7465,0,1,4.1,238,56,35,598,2000.0,1914
7466,1,0,4.2,258,56,19,1146,700.0,1914
7467,1,0,3.9,374,33,19,205,750.0,1914
7468,1,1,4.1,326,56,25,2,1200.0,1914
7469,1,0,3.8,240,6,19,33,800.0,1914
7470,1,0,3.8,272,6,19,55,550.0,1914
7471,1,0,3.8,93,33,19,990,550.0,1914
7472,1,1,3.2,427,17,19,966,900.0,1914
7473,1,0,4.0,754,22,58,903,250.0,1914
7474,1,0,3.0,255,6,19,221,550.0,1914
7475,0,1,3.0,74,6,19,106,1200.0,1914
7476,1,0,3.9,121,33,58,951,400.0,1914
7477,0,0,3.7,51,6,4,695,1500.0,1914
7478,1,0,4.0,269,33,58,949,450.0,1914
7479,1,0,3.6,95,33,58,1052,300.0,1914
7480,1,0,2.8,137,33,58,903,500.0,1914
7481,0,1,3.9,52,56,43,599,1900.0,1914
7482,1,0,3.9,95,33,58,1044,350.0,121
7483,1,0,3.6,96,33,58,809,300.0,1914
7484,1,0,3.3,910,33,58,923,250.0,1914
7485,1,0,2.6,473,0,58,778,600.0,1914
7486,0,0,3.7,46,33,58,1256,300.0,1914
7487,0,0,4.0,65,33,58,457,350.0,1914
7488,1,0,3.1,53,33,58,642,100.0,1914
7489,1,0,2.3,298,6,58,221,450.0,1914
7490,0,1,4.7,3573,20,4,518,1000.0,1914
7491,0,1,4.7,6745,20,20,517,1000.0,1914
7492,1,1,4.2,1884,20,46,692,1500.0,1914
7493,1,1,4.3,797,20,5,109,1500.0,1914
7494,0,1,4.6,634,20,6,549,850.0,1914
7495,0,1,4.3,331,20,5,1031,1400.0,1914
7496,0,0,4.2,1383,20,20,584,1100.0,1914
7497,0,1,4.1,1372,20,5,578,900.0,1914
7498,0,1,4.5,1508,56,53,565,1900.0,1914
7499,0,1,4.4,366,35,17,263,1000.0,1914
7500,1,1,4.1,326,56,25,2,1200.0,1914
7501,0,0,3.7,51,6,4,695,1500.0,1914
7502,0,1,4.7,3573,20,4,518,1000.0,1914
7503,0,1,4.6,634,20,6,549,850.0,1914
7504,0,1,4.7,6745,20,20,517,1000.0,1914
7505,1,1,4.3,797,20,5,109,1500.0,1914
7506,0,1,4.3,331,20,5,1031,1400.0,1914
7507,0,0,4.2,1383,20,20,584,1100.0,1914
7508,0,1,4.1,1372,20,5,578,900.0,1914
7509,0,1,4.1,512,20,20,882,1200.0,1914
7510,1,1,4.1,1060,20,20,771,1200.0,1914
7511,1,0,3.9,1245,20,20,859,1400.0,1914
7512,0,0,3.8,157,20,44,556,1300.0,1914
7513,1,1,4.3,4108,56,20,1209,1400.0,1914
7514,0,1,4.5,1508,56,53,565,1900.0,1914
7515,0,1,4.6,178,56,5,704,1500.0,1914
7516,1,1,4.1,326,56,25,2,1200.0,1914
7517,0,0,3.7,51,6,4,695,1500.0,1914
7518,0,1,4.0,773,24,24,891,1000.0,1914
7519,1,1,3.9,847,24,19,920,1200.0,1914
7520,0,1,4.7,7152,24,19,1042,1600.0,1914
7521,0,1,4.3,3586,24,46,506,2100.0,1914
7522,1,1,4.4,1507,24,19,452,1700.0,1680
7523,1,1,4.3,3275,24,19,782,1400.0,980
7524,1,1,4.4,1414,24,20,903,1100.0,1478
7525,0,1,4.1,1224,24,19,1236,800.0,1914
7526,1,1,3.9,1432,24,19,903,1000.0,1466
7527,0,0,4.3,1651,24,15,326,1300.0,1914
7528,1,0,4.2,8176,24,19,1105,750.0,1662
7529,1,1,4.4,79,24,19,104,1600.0,374
7530,1,0,4.0,555,24,19,1007,900.0,938
7531,1,1,4.2,1345,24,19,835,1700.0,1914
7532,0,1,4.3,504,24,19,1227,1100.0,1914
7533,1,1,4.1,80,24,19,927,1200.0,80
7534,1,1,4.0,1013,24,19,903,1200.0,1242
7535,0,0,3.9,434,24,19,1227,400.0,1914
7536,1,1,3.6,592,24,19,189,850.0,1588
7537,1,1,3.8,297,24,19,963,1200.0,1241
7538,1,1,4.2,217,14,19,635,1500.0,1608
7539,0,0,4.0,115,14,20,1026,1700.0,1914
7540,1,0,2.9,319,14,19,989,1000.0,293
7541,0,0,3.4,46,14,19,903,1100.0,1914
7542,0,1,4.2,589,49,35,1060,3500.0,1914
7543,0,0,4.6,979,44,35,1311,3000.0,1914
7544,1,1,4.0,1904,44,19,1319,2100.0,316
7545,0,1,4.3,145,63,35,14,2800.0,1914
7546,0,1,4.0,420,49,35,573,2200.0,1914
7547,0,0,4.3,687,44,35,638,3000.0,1914
7548,1,1,4.0,419,49,20,441,1400.0,1761
7549,0,1,4.2,405,49,19,66,1500.0,1914
7550,0,1,4.2,271,44,35,773,3000.0,1914
7551,1,1,4.3,1235,24,13,310,1000.0,144
7552,0,0,4.6,1308,24,15,266,900.0,1914
7553,0,0,4.4,1095,24,16,341,800.0,1914
7554,1,0,4.2,5295,24,1,139,600.0,1712
7555,1,0,4.2,1852,24,12,304,800.0,1050
7556,1,0,4.6,1687,24,32,613,900.0,1488
7557,1,1,4.3,4644,24,21,1161,600.0,853
7558,1,0,4.2,1203,24,12,362,600.0,1697
7559,0,0,4.3,1651,24,15,326,1300.0,1914
7560,0,0,4.5,197,24,12,286,600.0,1914
7561,1,0,4.4,105,24,12,410,200.0,333
7562,1,0,4.2,391,24,12,319,500.0,968
7563,1,0,4.5,2687,24,32,740,550.0,584
7564,1,0,4.3,391,24,12,269,700.0,744
7565,0,0,4.2,311,24,12,317,800.0,1914
7566,1,0,4.3,153,24,12,360,600.0,258
7567,1,1,3.9,1380,24,12,365,900.0,1914
7568,1,1,4.3,766,24,21,529,1000.0,1208
7569,0,0,4.2,583,24,12,341,700.0,1914
7570,1,0,4.3,371,24,29,1292,400.0,793
7571,0,0,4.2,858,24,12,262,600.0,1914
7572,0,0,4.0,861,24,32,603,800.0,1914
7573,1,0,4.3,420,24,32,611,400.0,832
7574,1,1,4.0,144,24,12,372,700.0,348
7575,1,0,4.0,399,24,12,368,650.0,513
7576,1,0,4.1,1141,24,15,331,500.0,914
7577,0,0,4.2,583,24,12,341,700.0,1914
7578,1,0,3.9,84,24,12,654,450.0,850
7579,1,1,4.0,209,24,12,384,800.0,862
7580,1,0,3.9,660,24,12,412,500.0,1428
7581,1,0,4.3,184,24,58,292,650.0,126
7582,1,1,4.0,339,24,58,526,800.0,1911
7583,0,1,4.1,287,24,12,262,850.0,1914
7584,1,0,4.1,332,24,21,531,800.0,406
7585,1,0,4.1,137,24,12,275,750.0,829
7586,0,0,2.9,539,24,32,612,500.0,1914
7587,1,0,4.1,114,24,13,278,450.0,1522
7588,0,0,3.4,90,24,12,304,500.0,1914
7589,1,0,3.8,71,24,12,262,500.0,760
7590,0,0,3.9,155,24,12,304,700.0,1914
7591,0,0,3.8,209,24,12,349,500.0,1914
7592,0,0,4.0,97,24,15,1192,1100.0,1914
7593,1,0,3.7,72,24,12,349,900.0,309
7594,0,0,3.9,49,24,12,262,200.0,1914
7595,1,0,2.8,185,24,12,319,500.0,1914
7596,0,0,3.7,69,24,12,304,700.0,1914
7597,1,0,2.4,127,24,12,352,600.0,409
7598,1,0,2.9,48,24,1,138,500.0,1914
7599,0,0,4.0,134,24,16,343,600.0,1914
7600,1,0,3.0,59,24,12,387,500.0,1914
7601,0,1,3.9,1717,14,45,589,1600.0,1914
7602,0,0,4.0,282,28,12,262,500.0,1914
7603,1,1,4.4,688,44,21,7,1700.0,89
7604,0,1,4.1,563,44,21,1064,2500.0,1914
7605,1,0,4.2,430,63,13,389,700.0,1914
7606,1,0,3.8,135,49,32,615,700.0,1290
7607,1,0,3.8,259,44,12,262,700.0,1914
7608,1,0,4.4,845,24,28,721,500.0,1914
7609,1,0,4.2,770,24,58,1259,300.0,1914
7610,1,0,4.0,450,24,58,1296,300.0,1914
7611,1,0,4.0,472,24,58,181,300.0,1914
7612,1,0,4.4,105,24,12,410,200.0,1914
7613,1,0,3.8,138,49,19,184,800.0,1914
7614,1,0,4.3,314,24,68,1097,500.0,1914
7615,1,0,3.9,224,28,19,43,600.0,1914
7616,1,0,3.9,302,14,58,827,300.0,1914
7617,1,0,4.0,1391,24,58,255,600.0,1914
7618,1,0,4.2,241,28,58,1110,400.0,1914
7619,1,0,3.9,639,49,19,940,400.0,1914
7620,1,0,3.8,1082,24,28,110,450.0,1914
7621,1,0,4.1,81,24,58,903,150.0,1914
7622,1,0,3.8,61,28,58,903,400.0,1914
7623,1,0,3.4,351,16,58,940,350.0,1914
7624,1,0,3.4,148,28,58,1258,350.0,1914
7625,1,0,4.3,78,24,29,605,400.0,1914
7626,1,0,4.2,380,63,12,1171,500.0,1914
7627,1,0,3.9,418,28,58,940,200.0,1914
7628,1,0,4.7,2139,24,29,742,400.0,1914
7629,1,0,4.0,85,49,28,181,650.0,1914
7630,1,0,4.2,1327,28,58,260,500.0,1914
7631,1,0,2.7,67,50,58,986,400.0,1914
7632,1,0,3.9,924,24,58,1052,300.0,1914
7633,1,1,4.0,1129,24,19,903,1000.0,1914
7634,1,0,4.1,551,62,58,1252,350.0,1914
7635,1,0,3.9,43,24,58,1227,150.0,1914
7636,1,0,4.0,50,24,58,1310,200.0,1914
7637,1,0,3.8,189,9,19,731,800.0,1914
7638,1,0,4.1,1122,14,28,209,650.0,1914
7639,1,0,4.3,289,24,19,196,800.0,1914
7640,1,0,3.8,140,24,58,205,400.0,1914
7641,1,0,4.1,3238,24,19,229,800.0,1914
7642,1,0,3.2,393,49,58,940,400.0,1914
7643,1,0,3.1,282,28,19,488,850.0,1914
7644,1,0,3.8,259,28,19,1223,600.0,1914
7645,1,0,3.9,83,9,58,903,300.0,1914
7646,1,0,4.3,888,14,28,140,500.0,1914
7647,1,1,3.4,257,28,19,1088,500.0,1914
7648,1,0,3.9,1615,49,19,221,550.0,1914
7649,1,0,3.6,133,24,47,242,250.0,1914
7650,1,0,4.0,1078,7,62,252,550.0,1914
7651,1,1,4.2,1745,24,19,195,750.0,1914
7652,1,0,3.9,327,49,58,254,400.0,1914
7653,1,1,4.0,210,24,12,384,800.0,1914
7654,1,0,3.9,521,62,19,46,600.0,1914
7655,1,0,4.1,204,63,58,1261,250.0,1914
7656,1,0,2.8,211,49,28,1162,300.0,413
7657,1,0,3.9,99,63,58,903,150.0,1914
7658,1,1,4.2,2015,49,19,128,1000.0,1914
7659,1,0,4.1,730,24,19,903,950.0,1914
7660,1,0,3.2,49,24,58,666,250.0,1914
7661,1,0,4.1,57,24,66,878,200.0,1914
7662,1,0,3.9,138,28,19,922,600.0,1914
7663,1,1,4.1,522,24,19,500,800.0,1914
7664,1,0,4.3,146,63,19,229,650.0,1914
7665,1,0,3.9,456,14,19,961,600.0,1914
7666,1,0,3.9,238,24,19,958,800.0,1914
7667,1,0,4.0,153,24,19,1004,700.0,1914
7668,1,0,4.4,457,24,28,717,500.0,1914
7669,0,0,4.6,1313,24,15,266,900.0,1914
7670,1,0,3.8,135,49,32,615,700.0,1914
7671,1,0,3.9,59,24,28,870,600.0,1914
7672,1,0,3.9,82,24,58,259,500.0,1914
7673,1,0,3.8,426,28,19,40,500.0,1914
7674,1,0,4.0,173,29,28,903,450.0,1914
7675,1,0,3.9,190,24,28,711,600.0,1914
7676,1,0,4.3,1210,24,19,1180,1200.0,1914
7677,1,0,4.3,127,24,29,600,300.0,1914
7678,1,0,3.7,443,49,19,1238,400.0,1914
7679,1,0,3.7,833,24,19,1167,750.0,1914
7680,1,0,4.2,444,24,19,1212,700.0,1914
7681,1,0,3.2,574,28,19,416,600.0,1914
7682,1,0,3.8,221,16,19,452,400.0,1914
7683,1,1,4.6,5421,24,19,636,1600.0,1914
7684,1,0,4.2,387,24,58,867,600.0,1914
7685,1,0,3.1,39,24,28,1198,400.0,1914
7686,1,1,4.3,367,24,19,1313,1200.0,1914
7687,1,0,4.0,401,24,12,368,650.0,1914
7688,1,0,4.0,261,49,65,878,400.0,1914
7689,1,0,3.9,661,24,12,412,500.0,1914
7690,1,0,3.7,106,9,58,1193,600.0,1914
7691,1,0,4.1,259,24,29,605,300.0,1914
7692,1,1,4.1,243,24,19,805,800.0,1914
7693,1,0,3.8,185,28,58,642,150.0,1914
7694,1,0,4.2,734,24,29,600,300.0,1914
7695,1,0,4.6,3760,24,20,125,1200.0,1914
7696,1,0,4.1,293,24,19,469,800.0,1914
7697,1,0,4.4,535,49,28,602,600.0,1914
7698,1,0,4.6,1689,24,32,613,900.0,1914
7699,1,0,3.9,160,49,58,1258,40.0,1914
7700,1,0,3.6,67,24,28,1092,300.0,1914
7701,1,0,4.0,682,28,19,205,750.0,1914
7702,1,0,3.9,199,24,58,1230,400.0,1914
7703,1,0,4.2,175,24,11,1310,250.0,1914
7704,1,0,3.9,647,28,19,493,500.0,1914
7705,1,0,4.0,264,24,60,522,700.0,1914
7706,1,0,4.1,198,24,19,1224,650.0,1914
7707,1,0,3.9,56,24,0,137,500.0,1914
7708,1,1,3.9,53,24,58,219,350.0,1914
7709,1,0,4.4,154,24,12,360,600.0,1914
7710,1,0,3.3,59,28,19,1215,750.0,1914
7711,1,0,3.0,64,14,29,623,200.0,1914
7712,1,0,4.0,567,24,10,610,400.0,1914
7713,1,0,4.4,580,62,58,703,450.0,1914
7714,1,0,3.9,257,24,19,1007,650.0,1914
7715,1,0,4.0,213,28,8,173,100.0,1914
7716,1,0,3.9,97,16,58,155,500.0,1914
7717,1,0,3.0,235,24,28,1159,500.0,1914
7718,1,0,4.0,528,16,28,246,350.0,1914
7719,0,0,4.1,1075,24,19,1147,800.0,1914
7720,1,0,4.1,128,28,8,175,250.0,1914
7721,1,0,3.9,140,24,28,934,500.0,1914
7722,1,0,3.7,270,24,28,1019,500.0,1914
7723,1,1,4.5,1619,24,19,784,1300.0,1914
7724,0,0,4.2,1926,24,19,34,850.0,1914
7725,1,0,4.3,3848,24,53,3,1400.0,1914
7726,1,0,4.3,566,63,12,324,700.0,1914
7727,1,0,4.2,171,12,19,899,800.0,1914
7728,1,0,3.4,334,24,19,64,550.0,1914
7729,1,0,4.2,1204,24,12,362,600.0,1914
7730,1,0,4.0,359,54,19,494,1000.0,1914
7731,1,1,4.4,1420,24,20,903,1100.0,1914
7732,1,1,4.3,2654,44,12,323,1200.0,1914
7733,1,1,4.3,2039,44,19,1286,1500.0,1914
7734,1,0,3.2,166,14,58,1169,600.0,1914
7735,1,0,3.9,388,24,58,254,500.0,1914
7736,1,0,2.9,319,14,19,989,1000.0,1914
7737,1,1,4.1,840,24,19,963,1200.0,1914
7738,1,0,4.0,556,24,19,1007,900.0,1914
7739,1,1,4.3,389,7,5,693,1600.0,1914
7740,1,0,3.8,55,24,68,1044,500.0,1914
7741,1,0,3.5,60,18,58,778,300.0,1914
7742,1,0,4.2,624,24,29,600,300.0,1914
7743,1,0,4.1,496,28,58,474,300.0,1914
7744,1,0,4.1,1145,24,15,331,500.0,1914
7745,1,0,4.4,1865,24,19,881,1800.0,1914
7746,1,0,3.7,72,24,12,349,900.0,1914
7747,1,0,3.9,120,28,58,1294,250.0,1914
7748,1,0,3.7,257,28,58,230,450.0,1914
7749,1,1,4.0,1021,7,19,1084,700.0,1914
7750,1,1,4.0,340,24,58,526,800.0,1914
7751,1,1,3.6,592,24,19,189,850.0,1914
7752,1,0,3.9,117,44,58,1167,800.0,1914
7753,1,0,3.3,214,28,58,903,450.0,1914
7754,1,0,4.2,125,7,19,1311,700.0,1914
7755,1,0,4.5,2686,24,32,740,550.0,1914
7756,1,0,3.9,87,63,19,982,500.0,1914
7757,1,0,2.8,94,24,19,494,600.0,1914
7758,0,1,4.2,902,24,20,41,800.0,1914
7759,1,0,3.0,564,24,19,1270,200.0,1914
7760,1,0,3.9,137,28,58,1306,300.0,1914
7761,1,0,4.2,970,24,19,480,1100.0,1914
7762,1,0,3.9,148,7,39,141,450.0,1914
7763,1,0,3.0,159,28,19,1227,400.0,1914
7764,1,0,3.6,179,28,58,936,350.0,1914
7765,1,0,3.9,543,24,19,1084,800.0,1914
7766,1,0,2.6,124,24,58,498,500.0,1914
7767,1,0,4.9,1735,7,29,600,400.0,1914
7768,1,0,4.0,69,24,19,418,750.0,1914
7769,1,0,3.3,63,2,19,941,500.0,1914
7770,1,0,3.8,1837,24,19,1146,900.0,1914
7771,1,0,4.3,183,24,58,292,650.0,1914
7772,1,0,3.9,123,24,34,878,400.0,1914
7773,1,1,4.1,1827,24,20,787,1100.0,1914
7774,1,1,4.4,2558,24,19,123,1600.0,1914
7775,1,0,3.9,117,63,19,414,600.0,1914
7776,0,0,4.2,807,24,19,40,900.0,1914
7777,1,0,3.6,228,24,58,903,350.0,1914
7778,1,0,4.1,332,24,21,531,800.0,1914
7779,1,0,4.0,1095,63,19,815,1300.0,1914
7780,1,0,3.9,205,7,19,1174,800.0,1914
7781,1,0,4.0,289,24,29,600,300.0,1914
7782,1,0,4.3,374,24,29,1292,400.0,1914
7783,1,0,4.1,167,24,8,166,400.0,1914
7784,1,0,3.1,54,24,28,504,500.0,1914
7785,1,1,4.0,930,7,19,1182,800.0,1914
7786,1,0,4.3,420,24,32,611,400.0,1914
7787,1,0,3.6,216,62,19,1135,550.0,1914
7788,0,1,4.2,172,24,46,572,1500.0,1914
7789,1,0,2.9,229,28,62,1150,250.0,1914
7790,1,0,4.1,110,24,64,878,150.0,1914
7791,1,0,4.0,71,24,29,600,400.0,1914
7792,1,0,3.9,324,49,19,452,600.0,1914
7793,0,0,3.8,768,24,19,418,650.0,1914
7794,1,0,4.0,106,49,28,1159,750.0,1914
7795,1,0,4.1,146,28,19,927,800.0,1914
7796,1,1,4.3,1236,24,13,310,1000.0,1914
7797,1,1,4.1,1473,24,19,11,1500.0,1914
7798,1,0,4.0,84,24,12,654,450.0,1914
7799,1,0,3.6,38,24,58,903,350.0,1914
7800,1,0,2.7,283,24,19,420,700.0,1914
7801,1,0,3.9,77,14,31,605,300.0,1914
7802,1,0,4.2,216,24,29,620,500.0,1914
7803,1,0,3.8,31,2,39,605,300.0,1914
7804,1,1,3.9,1360,44,35,903,2100.0,1914
7805,1,1,3.9,96,7,20,895,1300.0,1914
7806,1,0,4.2,131,7,29,742,180.0,1914
7807,1,0,2.7,71,50,58,1325,400.0,1914
7808,1,0,3.0,143,14,58,186,200.0,1914
7809,1,0,3.7,110,28,58,1304,450.0,1914
7810,1,0,4.4,275,24,29,618,300.0,1914
7811,1,0,4.2,391,24,12,319,500.0,1914
7812,1,0,4.1,41,14,30,602,400.0,1914
7813,1,0,4.1,137,24,12,275,750.0,1914
7814,1,0,4.0,277,28,19,812,700.0,1914
7815,1,0,3.0,110,24,19,42,700.0,1914
7816,0,1,4.1,2008,24,19,903,800.0,1914
7817,1,0,2.8,413,49,19,894,700.0,1914
7818,1,1,4.3,766,24,21,529,1000.0,1914
7819,1,0,3.9,89,62,28,602,200.0,1914
7820,1,0,3.0,253,28,19,808,500.0,1914
7821,1,0,3.8,59,12,65,664,300.0,1914
7822,1,0,4.3,901,63,19,788,2000.0,1914
7823,1,0,4.0,111,44,19,754,1000.0,1914
7824,1,0,4.3,391,24,12,269,700.0,1914
